"","Species","Year","Quarter","IntercatchMetierTag","VesselLenthCategory","Area","Landings","Value","value_euro","FDFVessel","Discards","Country","ID"
"84","BLL",2020,"Q2","OTB_DEF_>=120_0_0","10<24m","27.4.a",0.01376,392.2,43.3584944,NA,NA,"NO",84
"85","BLL",2020,"Q2","OTB_DEF_>=120_0_0","24<40m","27.4.a",0.0309756097560976,561.463414634146,62.0709034146341,NA,NA,"NO",85
"86","BLL",2020,"Q2","SSC_DEF_>=120_0_0","10<24m","27.4.a",0.01075,416.75,46.072546,NA,NA,"NO",86
"87","BLL",2020,"Q3","SSC_DEF_>=120_0_0","24<40m","27.4.a",0.002,180,19.89936,NA,NA,"NO",87
"88","BLL",2020,"Q4","OTB_CRU_<16_0_0","10<24m","27.3.a.20",0.003,123.39141,13.64116715832,NA,NA,"NO",88
"89","BLL",2020,"Q4","OTB_DEF_16-31_0_0","≥40m","27.4.a",0.002,96,10.612992,NA,NA,"NO",89
"90","BLL",2020,"Q4","OTB_DEF_>=120_0_0","24<40m","27.4.a",0.114577639751553,2291.55279503106,253.335744596273,NA,NA,"NO",90
"91","BLL",2020,"Q4","SSC_DEF_>=120_0_0","24<40m","27.4.a",0.105695652173913,2113.91304347826,233.697314782609,NA,NA,"NO",91
"92","BLL",2021,"Q1","OTB_CRU_32-69_0_0","10<24m","27.3.a.20",0.0780726101070542,1765.50849264674,195.180494879082,NA,NA,"NO",92
"93","BLL",2021,"Q1","OTB_CRU_90-99_0_0","10<24m","27.3.a.20",0.0960388185089389,6055.99929599909,669.502834171291,NA,NA,"NO",93
"94","BLL",2021,"Q1","OTB_CRU_<16_0_0","10<24m","27.3.a.20",0.00142857142857143,32.1428571428571,3.55345714285714,NA,NA,"NO",94
"95","BLL",2021,"Q2","GNS_DEF_120-219_0_0","24<40m","27.4.a",0.004,265.64,29.36703328,NA,NA,"NO",95
"96","BLL",2021,"Q2","GNS_DEF_120-219_0_0","24<40m","27.4.b",0.011,583.6688,64.5257531776,NA,NA,"NO",96
"97","BLL",2021,"Q2","MIS_MIS_0_0_0","≥40m","27.4.a",0.0142468443197756,152.339410939691,16.8414265582048,NA,NA,"NO",97
"98","BLL",2021,"Q2","OTB_CRU_32-69_0_0","10<24m","27.3.a.20",0.0248188141035319,881.837852663788,97.4889382876871,NA,NA,"NO",98
"99","BLL",2021,"Q2","OTB_CRU_90-99_0_0","10<24m","27.3.a.20",0.0162618595825427,1201.97580265655,132.880828935287,NA,NA,"NO",99
"100","BLL",2021,"Q2","OTB_DEF_>=120_0_0","24<40m","27.4.a",0.0072,468,51.738336,NA,NA,"NO",100
"101","BLL",2021,"Q2","SSC_DEF_>=120_0_0","24<40m","27.4.a",0.007,263,29.075176,NA,NA,"NO",101
"102","BLL",2021,"Q3","GNS_DEF_120-219_0_0","24<40m","27.4.a",0.0106577777777778,1177.01675555556,130.121556360178,NA,NA,"NO",102
"103","BLL",2021,"Q3","GNS_DEF_120-219_0_0","24<40m","27.4.b",0.00076,86.2524,9.5353753248,NA,NA,"NO",103
"104","BLL",2021,"Q3","GNS_DEF_>=220_0_0","24<40m","27.4.a",0.00311111111111111,222.942222222222,24.6467085511111,NA,NA,"NO",104
"105","BLL",2021,"Q3","MIS_MIS_0_0_0","≥40m","27.4.a",0.018085553997195,235.112201963534,25.9921241514727,NA,NA,"NO",105
"106","BLL",2021,"Q3","OTB_CRU_32-69_0_0","10<24m","27.3.a.20",0.00503864734299517,103.176328502415,11.406349468599,NA,NA,"NO",106
"107","BLL",2021,"Q3","OTB_DEF_32-69_0_0","≥40m","27.4.a",0.002,71.4222754545455,7.89587539605091,NA,NA,"NO",107
"108","BLL",2021,"Q3","OTB_DEF_>=120_0_0","24<40m","27.4.a",0.0388695652173913,667.304347826087,73.7718302608696,NA,NA,"NO",108
"109","BLL",2021,"Q3","SSC_DEF_>=120_0_0","24<40m","27.4.a",0.012,519.111377272727,57.3888009802545,NA,NA,"NO",109
"110","BLL",2021,"Q4","GNS_DEF_120-219_0_0","24<40m","27.4.b",0.003,107.133413181818,11.8438130940764,NA,NA,"NO",110
"111","BLL",2021,"Q4","OTB_CRU_32-69_0_0","10<24m","27.3.a.20",0.0798607327930902,1705.11115175871,188.503448049228,NA,NA,"NO",111
"112","BLL",2021,"Q4","OTB_CRU_90-99_0_0","10<24m","27.3.a.20",0.0233992673992674,2585.57035384615,285.8399737584,NA,NA,"NO",112
"113","BLL",2022,"Q1","OTB_CRU_32-69_0_0","10<24m","27.3.a.20",0.104026915800647,1795.83532431397,198.533186773558,NA,NA,"NO",113
"114","BLL",2022,"Q1","OTB_CRU_90-99_0_0","10<24m","27.3.a.20",0.0408666666666667,4680.06970666667,517.391066211413,NA,NA,"NO",114
"115","BLL",2022,"Q1","OTB_CRU_<16_0_0","10<24m","27.3.a.20",0.00385714285714286,86.7857142857143,9.59433428571429,NA,NA,"NO",115
"116","BLL",2022,"Q2","GNS_DEF_120-219_0_0","24<40m","27.4.a",0.0018,165.83922,18.33385744944,NA,NA,"NO",116
"117","BLL",2022,"Q2","GNS_DEF_120-219_0_0","24<40m","27.4.b",0.0688571428571429,8515.22857142857,941.375549028571,NA,NA,"NO",117
"118","BLL",2022,"Q2","GNS_DEF_71-89_0_0","24<40m","27.4.a",0.022,1529.77,169.11913304,NA,NA,"NO",118
"119","BLL",2022,"Q2","GNS_DEF_71-89_0_0","24<40m","27.4.b",0.006,417.21,46.12339992,NA,NA,"NO",119
"120","BLL",2022,"Q2","GNS_DEF_90-99_0_0","24<40m","27.4.b",0.009,739.638,81.768460176,NA,NA,"NO",120
"121","BLL",2022,"Q2","OTB_CRU_90-99_0_0","10<24m","27.3.a.20",0.0378340548340548,5376.83113275613,594.419435388456,NA,NA,"NO",121
"122","BLL",2022,"Q2","OTB_DEF_32-69_0_0","10<24m","27.4.a",0.002,101.992,11.275419584,NA,NA,"NO",122
"123","BLL",2022,"Q2","OTB_DEF_>=120_0_0","10<24m","27.4.a",0.001,25,2.7638,NA,NA,"NO",123
"124","BLL",2022,"Q2","SSC_DEF_>=120_0_0","24<40m","27.4.a",0.0054,280.8,31.0430016,NA,NA,"NO",124
"125","BLL",2022,"Q3","GNS_DEF_120-219_0_0","24<40m","27.4.a",0.001,88.8,9.8170176,NA,NA,"NO",125
"126","BLL",2022,"Q3","GNS_DEF_120-219_0_0","24<40m","27.4.b",0.002,120,13.26624,NA,NA,"NO",126
"127","BLL",2022,"Q3","GNS_DEF_90-99_0_0","24<40m","27.4.b",0.00285714285714286,349.435428571429,38.6307854994286,NA,NA,"NO",127
"128","BLL",2022,"Q3","GNS_DEF_>=220_0_0","24<40m","27.4.a",0.002,45.2,4.9969504,NA,NA,"NO",128
"129","BLL",2022,"Q3","GNS_DEF_>=220_0_0","24<40m","27.4.b",0.0483552322094097,5190.8990894938,573.864276141718,NA,NA,"NO",129
"130","BLL",2022,"Q3","OTB_CRU_90-99_0_0","10<24m","27.3.a.20",0.00635390946502058,324.687066666667,35.8948045941333,NA,NA,"NO",130
"131","BLL",2022,"Q3","OTB_DEF_32-69_0_0","≥40m","27.4.a",0.008,760,84.01952,NA,NA,"NO",131
"132","BLL",2022,"Q3","OTB_DEF_>=120_0_0","24<40m","27.4.a",0.0118461538461538,1208.30769230769,133.580832,NA,NA,"NO",132
"133","BLL",2022,"Q3","SSC_DEF_>=120_0_0","10<24m","27.4.a",0.00490909090909091,319.090909090909,35.2761381818182,NA,NA,"NO",133
"134","BLL",2022,"Q3","SSC_DEF_>=120_0_0","24<40m","27.4.a",0.038,720,79.59744,NA,NA,"NO",134
"135","BLL",2022,"Q4","GNS_DEF_>=220_0_0","24<40m","27.4.b",0.0018,305.1,33.7294152,NA,NA,"NO",135
"136","BLL",2022,"Q4","OTB_CRU_32-69_0_0","10<24m","27.3.a.20",0.007,321.327430952381,35.5233901466476,NA,NA,"NO",136
"137","BLL",2022,"Q4","OTB_CRU_90-99_0_0","10<24m","27.3.a.20",0.0111335421260639,377.895715487947,41.7771271386235,NA,NA,"NO",137
"138","BLL",2022,"Q4","OTB_DEF_>=120_0_0","10<24m","27.3.a.20",0.027,1239.40580510204,137.018790565641,NA,NA,"NO",138
"139","BLL",2022,"Q4","OTB_DEF_>=120_0_0","24<40m","27.3.a.20",0.004,208.425,23.0418006,NA,NA,"NO",139
"140","BLL",2022,"Q4","SSC_DEF_>=120_0_0","10<24m","27.4.a",0.167,7665.95442414966,847.486593498593,NA,NA,"NO",140
"141","CAA",2015,"Q1","GNS_DEF_71-89_0_0","24<40m","27.4.a",0.016811320754717,252.169811320755,27.8778769811321,NA,NA,"NO",141
"142","CAA",2015,"Q1","MIS_MIS_0_0_0","24<40m","27.4.a",0.0018,36,3.979872,NA,NA,"NO",142
"143","CAA",2015,"Q1","OTB_CRU_32-69_0_0","10<24m","27.3.a.20",0.001,12.311705956444,1.3610837168968,NA,NA,"NO",143
"144","CAA",2015,"Q1","OTB_CRU_32-69_0_0","24<40m","27.4.a",0.0114285714285714,401.607428571429,44.3985044434286,NA,NA,"NO",144
"145","CAA",2015,"Q1","OTB_DEF_>=120_0_0","24<40m","27.4.a",0.0637406752174554,2125.81072019755,235.01262673928,NA,NA,"NO",145
"146","CAA",2015,"Q1","OTB_DEF_>=120_0_0","≥40m","27.4.a",0.200449541284404,359.075,39.6964594,NA,NA,"NO",146
"147","CAA",2015,"Q1","SSC_DEF_>=120_0_0","10<24m","27.4.a",0.035,840.35,92.9023732,NA,NA,"NO",147
"148","CAA",2015,"Q2","GNS_DEF_120-219_0_0","10<24m","27.4.a",0.0881386693684566,2567.98127026005,283.895465389789,NA,NA,"NO",148
"149","CAA",2015,"Q2","GNS_DEF_120-219_0_0","10<24m","27.4.b",0.0948506887619109,2556.90121218252,282.670542809202,NA,NA,"NO",149
"150","CAA",2015,"Q2","GNS_DEF_71-89_0_0","24<40m","27.4.a",0.229439557681621,5944.52006378197,657.178582091224,NA,NA,"NO",150
"151","CAA",2015,"Q2","GNS_DEF_71-89_0_0","24<40m","27.4.b",0.0454545454545455,1164.362,128.722547824,NA,NA,"NO",151
"152","CAA",2015,"Q2","GNS_DEF_90-99_0_0","24<40m","27.4.a",0.006,120.42,13.31267184,NA,NA,"NO",152
"153","CAA",2015,"Q2","LLS_DEF_0_0_0","10<24m","27.4.a",0.175645161290323,790.403225806452,87.3806574193548,NA,NA,"NO",153
"154","CAA",2015,"Q2","LLS_DEF_0_0_0","≥40m","27.4.a",0.793791247404568,4742.26507746366,524.266888843763,NA,NA,"NO",154
"155","CAA",2015,"Q2","LLS_DEF_0_0_0","≥40m","27.4.b",0.454,2043,225.857736,NA,NA,"NO",155
"156","CAA",2015,"Q2","MIS_MIS_0_0_0","24<40m","27.4.a",0.968652482269504,19743.9823716312,2182.73673914857,NA,NA,"NO",156
"157","CAA",2015,"Q2","OTB_DEF_16-31_0_0","24<40m","27.4.a",0.405741140178452,8272.03552487025,914.490071345456,NA,NA,"NO",157
"158","CAA",2015,"Q2","OTB_DEF_16-31_0_0","≥40m","27.4.a",0.733070296155457,13336.2750230544,1474.35187634871,NA,NA,"NO",158
"159","CAA",2015,"Q2","OTB_DEF_32-69_0_0","≥40m","27.4.a",0.0265432098765432,562.450617283951,62.1800406419753,NA,NA,"NO",159
"160","CAA",2015,"Q2","OTB_DEF_>=120_0_0","24<40m","27.3.a.20",0.01,419.495,46.37601124,NA,NA,"NO",160
"161","CAA",2015,"Q2","OTB_DEF_>=120_0_0","24<40m","27.4.a",0.80549805419092,14980.6904826798,1656.14529424122,NA,NA,"NO",161
"162","CAA",2015,"Q2","OTB_DEF_>=120_0_0","24<40m","27.4.b",0.0209767441860465,352.818348837209,39.0047741006512,NA,NA,"NO",162
"163","CAA",2015,"Q2","PTB_DEF_>=120_0_0","24<40m","27.4.a",1.87616863152003,37680.7684513792,4165.68431383687,NA,NA,"NO",163
"164","CAA",2015,"Q2","SSC_DEF_>=120_0_0","10<24m","27.4.a",1.52357552557105,37547.3555260197,4150.93524811253,NA,NA,"NO",164
"165","CAA",2015,"Q2","SSC_DEF_>=120_0_0","10<24m","27.4.b",0.0750879120879121,1951.64835164835,215.758628571429,NA,NA,"NO",165
"166","CAA",2015,"Q3","GNS_DEF_120-219_0_0","10<24m","27.4.a",0.236308897625248,7937.51294696816,877.507931313224,NA,NA,"NO",166
"167","CAA",2015,"Q3","GNS_DEF_120-219_0_0","10<24m","27.4.b",0.103757098007098,4064.46140868141,449.334337652547,NA,NA,"NO",167
"168","CAA",2015,"Q3","GNS_DEF_71-89_0_0","24<40m","27.4.a",0.107626095423564,3520.22058953705,389.167426614499,NA,NA,"NO",168
"169","CAA",2015,"Q3","GNS_DEF_90-99_0_0","24<40m","27.4.a",0.32086065296014,10433.596635142,1153.45497520822,NA,NA,"NO",169
"170","CAA",2015,"Q3","GNS_DEF_90-99_0_0","24<40m","27.4.b",0.175123290763674,5943.33168859649,657.047204837719,NA,NA,"NO",170
"171","CAA",2015,"Q3","LLS_DEF_0_0_0","10<24m","27.4.a",0.0209090909090909,230,25.42696,NA,NA,"NO",171
"172","CAA",2015,"Q3","LLS_DEF_0_0_0","24<40m","27.4.a",1.38423979877026,8340.04478759083,922.008631357742,NA,NA,"NO",172
"173","CAA",2015,"Q3","LLS_DEF_0_0_0","24<40m","27.4.b",0.218090553381778,1313.99558412521,145.26483981621,NA,NA,"NO",173
"174","CAA",2015,"Q3","LLS_DEF_0_0_0","≥40m","27.4.a",4.08775422562242,17956.6726020103,1985.14606949744,NA,NA,"NO",174
