"","Species","Year","Quarter","IntercatchMetierTag","VesselLenthCategory","Area","Landings","Value","value_euro","FDFVessel","Discards","Country","ID"
"37","COD",2015,"Q2","SSC_DEF_>=120_0_0","10<24m","27.4.a",46.3037498748798,NA,NA,NA,NA,"NO",37
"38","COD",2015,"Q2","SSC_DEF_>=120_0_0","10<24m","27.4.b",19.2306695030497,NA,NA,NA,NA,"NO",38
"39","COD",2015,"Q2","SSC_DEF_>=120_0_0","24<40m","27.4.a",23.330170826077,561972.53104713,62127.1872523223,NA,NA,"NO",39
"40","COD",2015,"Q2","SSC_DEF_>=120_0_0","24<40m","27.4.b",8.92479970159927,278380.913166754,30775.566712411,NA,NA,"NO",40
"41","COD",2016,"Q2","GNC_DEF_>0_0_0","24<40m","27.4.a",230.542446647989,2782473.65974852,307608.028032518,NA,NA,"NO",41
"42","COD",2016,"Q2","GNS_CRU_120-219_0_0","=40m","27.4.a",6.37765179129653,60903.9586551863,6733.05443724815,NA,NA,"NO",42
"43","COD",2016,"Q2","GNS_DEF_120-219_0_0","=40m","27.6.a",0.875183232566844,6563.87424425133,725.649425450473,NA,NA,"NO",43
"44","COD",2016,"Q2","GNS_DEF_120-219_0_0","10<24m","27.4.a",417.328861689611,8729691.13627255,965084.814497203,NA,NA,"NO",44
"45","COD",2016,"Q2","GNS_DEF_120-219_0_0","10<24m","27.4.b",63.7430852875999,1852767.38458789,204827.139900961,NA,NA,"NO",45
"46","COD",2016,"Q2","GNS_DEF_120-219_0_0","24<40m","27.4.a",125.244585605837,2068200.62432459,228643.715420332,NA,NA,"NO",46
"47","COD",2016,"Q2","GNS_DEF_120-219_0_0","24<40m","27.4.b",8.07562196256103,305905.421436217,33818.4561506167,NA,NA,"NO",47
"48","COD",2016,"Q2","GNS_DEF_71-89_0_0","24<40m","27.4.a",368.255613263445,7262020.12873138,802830.849271512,NA,NA,"NO",48
"49","COD",2016,"Q2","GNS_DEF_71-89_0_0","24<40m","27.4.b",17.3160468879021,568802.42873756,62882.2461017947,NA,NA,"NO",49
"50","COD",2016,"Q2","GNS_DEF_90-99_0_0","24<40m","27.4.a",527.30817752837,NA,NA,NA,NA,"NO",50
"51","COD",2016,"Q2","GNS_DEF_90-99_0_0","24<40m","27.4.b",35.5856363454335,973105.674415562,107578.778517989,NA,NA,"NO",51
"52","COD",2016,"Q2","GNS_SPF_120-219_0_0","24<40m","27.4.a",15.1715732609768,169121.761446315,18696.7489714131,NA,NA,"NO",52
"53","COD",2016,"Q2","GNS_SPF_90-99_0_0","24<40m","27.4.a",20.4646627838901,422131.982461357,46667.534925068,NA,NA,"NO",53
"54","COD",2016,"Q2","LLS_DEF_0_0_0","=40m","27.4.a",76.3072653979533,828204.882425882,91559.7061619461,NA,NA,"NO",54
"55","COD",2016,"Q2","LLS_DEF_0_0_0","=40m","27.4.b",64.7619915256814,815871.699551095,90196.2481287725,NA,NA,"NO",55
