"","Year","Quarter","IntercatchMetierTag","VesselLenthCategory","Area","KWdays","DaysatSea","NoVessels","FDFVessel","Country","ID"
"216",2016,"Q2","OTB_CRU_90-99_0_0","10<24m","27.3.a.20",9102.9493421875,27.5034722222222,1,NA,"NO",216
"217",2016,"Q2","OTB_DEF_<16_0_0","=40m","27.4.a",14793.4974777905,4.40881558641975,8,NA,"NO",217
"218",2016,"Q2","OTB_DEF_<16_0_0","=40m","27.4.b",8657.22331081021,3.35335088734568,10,NA,"NO",218
"219",2016,"Q2","OTB_DEF_<16_0_0","24<40m","27.4.a",2803.96275746458,2.76388888888889,3,NA,"NO",219
"220",2016,"Q2","OTB_DEF_<16_0_0","24<40m","27.4.b",10198.6038150125,8.95,2,NA,"NO",220
"221",2016,"Q2","OTB_DEF_>=120_0_0","=40m","27.3.a.20",374.739805079167,0.0832523148148148,1,NA,"NO",221
"222",2016,"Q2","OTB_DEF_>=120_0_0","=40m","27.4.a",719347.952984961,209.055000192901,32,NA,"NO",222
"223",2016,"Q2","OTB_DEF_>=120_0_0","=40m","27.4.b",435.557783240451,0.148494405864198,4,NA,"NO",223
"224",2016,"Q2","OTB_DEF_>=120_0_0","=40m","27.6.a",14738.4550480903,4.33415509259259,3,NA,"NO",224
"225",2016,"Q2","OTB_DEF_>=120_0_0","10<24m","27.3.a.20",23469.0835596875,48.4993055555556,3,NA,"NO",225
"226",2016,"Q2","OTB_DEF_>=120_0_0","10<24m","27.4.a",181400.701448144,349.696527777778,6,NA,"NO",226
"227",2016,"Q2","OTB_DEF_>=120_0_0","10<24m","27.4.b",1225.21364320139,2.26597222222222,2,NA,"NO",227
"228",2016,"Q2","OTB_DEF_>=120_0_0","24<40m","27.3.a.20",92494.5977253743,154.940972222222,2,NA,"NO",228
"229",2016,"Q2","OTB_DEF_>=120_0_0","24<40m","27.4.a",402465.398288737,530.827233796296,17,NA,"NO",229
"230",2016,"Q2","OTB_DEF_>=120_0_0","24<40m","27.4.b",4483.88244068455,5.89,5,NA,"NO",230
"231",2016,"Q2","OTB_DEF_100-119_0_0","24<40m","27.4.a",17362.3364938,14.4645833333333,1,NA,"NO",231
"232",2016,"Q2","OTB_DEF_16-31_0_0","=40m","27.3.a.20",1010.13075125764,0.285555555555556,2,NA,"NO",232
"233",2016,"Q2","OTB_DEF_16-31_0_0","=40m","27.4.a",191227.373063768,66.8295943287037,17,NA,"NO",233
"234",2016,"Q2","OTB_DEF_16-31_0_0","=40m","27.4.b",14324.8186763413,3.59882118055556,20,NA,"NO",234
"235",2016,"Q2","OTB_DEF_16-31_0_0","=40m","27.4.c",47.9365559355556,0.0194675925925926,2,NA,"NO",235
"236",2016,"Q2","OTB_DEF_16-31_0_0","=40m","27.6.a",318.665369831887,0.1346875,4,NA,"NO",236
"237",2016,"Q2","OTB_DEF_16-31_0_0","10<24m","27.3.a.20",22791.1986480208,47.6729166666667,1,NA,"NO",237
"238",2016,"Q2","OTB_DEF_16-31_0_0","10<24m","27.4.a",29.3227234568576,0.0613350694444444,1,NA,"NO",238
"239",2016,"Q2","OTB_DEF_16-31_0_0","24<40m","27.4.a",887719.590736623,782.13025462963,4,NA,"NO",239
"240",2016,"Q2","OTB_DEF_16-31_0_0","24<40m","27.4.b",13976.2124872292,11.9527777777778,2,NA,"NO",240
"241",2016,"Q2","OTB_DEF_32-69_0_0","=40m","27.4.a",5111.10338054637,1.22315972222222,6,NA,"NO",241
"242",2016,"Q2","OTB_DEF_32-69_0_0","=40m","27.4.b",187.495354492859,0.0616062885802469,2,NA,"NO",242
"243",2016,"Q2","OTB_DEF_32-69_0_0","10<24m","27.3.a.20",129895.512575107,451.47784375,22,NA,"NO",243
"244",2016,"Q2","OTB_DEF_32-69_0_0","10<24m","27.4.a",NA,1390.52600694444,12,NA,"NO",244
"245",2016,"Q2","OTB_DEF_32-69_0_0","24<40m","27.3.a.20",483787.22662536,656.575694444444,6,NA,"NO",245
"246",2016,"Q2","OTB_DEF_32-69_0_0","24<40m","27.4.a",NA,1492.48688927469,18,NA,"NO",246
"247",2016,"Q2","OTB_DEF_32-69_0_0","24<40m","27.4.b",2681.29225029167,3.59166666666667,1,NA,"NO",247
"248",2016,"Q2","OTB_DEF_40-54_0_0","=40m","27.6.a",1.01412032256944,0.000417824074074074,1,NA,"NO",248
"249",2016,"Q2","OTB_DEF_70-89_0_0","10<24m","27.3.a.20",3159.71945253183,11.3266087962963,2,NA,"NO",249
"250",2016,"Q2","OTB_DEF_70-89_0_0","24<40m","27.4.b",632.069453125,0.572916666666667,1,NA,"NO",250
"251",2016,"Q2","OTB_DEF_90-99_0_0","10<24m","27.3.a.20",9123.37288527859,49.5774863040123,4,NA,"NO",251
"252",2016,"Q2","OTB_SPF_<16_0_0","=40m","27.4.a",297.468484444444,0.0674074074074074,1,NA,"NO",252
"253",2016,"Q2","OTB_SPF_<16_0_0","=40m","27.4.b",32.3127865298148,0.0109259259259259,1,NA,"NO",253
"254",2016,"Q2","OTB_SPF_<16_0_0","24<40m","27.4.a",412.952042708333,0.374305555555556,1,NA,"NO",254
"255",2016,"Q2","OTB_SPF_>=120_0_0","=40m","27.4.a",4834.32039459631,1.14327700617284,8,NA,"NO",255
"256",2016,"Q2","OTB_SPF_>=120_0_0","10<24m","27.4.a",765.419507930556,1.44722222222222,2,NA,"NO",256
"257",2016,"Q2","OTB_SPF_>=120_0_0","24<40m","27.4.a",13753.13683231,17.941099537037,6,NA,"NO",257
"258",2016,"Q2","OTB_SPF_>=120_0_0","24<40m","27.4.b",1995.26458152477,2.70834490740741,3,NA,"NO",258
"259",2016,"Q2","OTB_SPF_16-31_0_0","=40m","27.4.a",1978.92049981134,0.730601851851852,5,NA,"NO",259
"260",2016,"Q2","OTB_SPF_16-31_0_0","=40m","27.4.b",201.328711622234,0.0500462962962963,2,NA,"NO",260
"261",2016,"Q2","OTB_SPF_16-31_0_0","10<24m","27.3.a.20",1320.34839579861,2.76180555555556,1,NA,"NO",261
"262",2016,"Q2","OTB_SPF_16-31_0_0","24<40m","27.4.a",88624.2615274958,78.2451388888889,2,NA,"NO",262
"263",2016,"Q2","OTB_SPF_32-69_0_0","10<24m","27.3.a.20",238.242086960648,0.498217592592593,3,NA,"NO",263
"264",2016,"Q2","OTB_SPF_32-69_0_0","10<24m","27.4.a",49987.2220927583,94.4055831404321,4,NA,"NO",264
"265",2016,"Q2","OTB_SPF_32-69_0_0","24<40m","27.4.a",83231.2126327943,112.955049768519,5,NA,"NO",265
"266",2016,"Q2","OTB_SPF_32-69_0_0","24<40m","27.4.b",2032.83751388889,2.76388888888889,1,NA,"NO",266
"267",2016,"Q2","OTM_DEF_<16_0_0","=40m","27.3.a.20",3971.1062008,1.10277777777778,1,NA,"NO",267
"268",2016,"Q2","OTM_DEF_<16_0_0","=40m","27.4.a",10830.5169746,2.03333333333333,1,NA,"NO",268
"269",2016,"Q2","OTM_DEF_<16_0_0","=40m","27.4.b",21602.5387943562,4.65793981481481,4,NA,"NO",269
"270",2016,"Q2","OTM_DEF_>=120_0_0","=40m","27.4.a",2441.61678020272,0.572366512345679,3,NA,"NO",270
"271",2016,"Q2","OTM_DEF_>=120_0_0","24<40m","27.4.a",9.02348310185185,0.00490740740740741,1,NA,"NO",271
"272",2016,"Q2","OTM_DEF_16-31_0_0","=40m","27.4.a",4710.69702690333,1.58538194444444,4,NA,"NO",272
"273",2016,"Q2","OTM_DEF_16-31_0_0","=40m","27.4.b",18883.6585526989,4.75445601851852,8,NA,"NO",273
"274",2016,"Q2","OTM_DEF_16-31_0_0","=40m","27.6.a",236.843796101377,0.0726388888888889,3,NA,"NO",274
"275",2016,"Q2","OTM_DEF_16-31_0_0","24<40m","27.4.a",4651.98214173333,3.95555555555556,1,NA,"NO",275
"276",2016,"Q2","OTM_DEF_32-39_0_0","=40m","27.6.a",83.1846134166435,0.0328009259259259,2,NA,"NO",276
"277",2016,"Q2","OTM_DEF_32-69_0_0","=40m","27.3.a.20",16034.7920404821,4.45403935185185,3,NA,"NO",277
"278",2016,"Q2","OTM_DEF_32-69_0_0","=40m","27.4.a",1267.03398013787,0.430335648148148,6,NA,"NO",278
"279",2016,"Q2","OTM_DEF_32-69_0_0","=40m","27.4.b",3283.36676026324,0.669085648148148,4,NA,"NO",279
"280",2016,"Q2","OTM_DEF_32-69_0_0","10<24m","27.3.a.20",0.715004626822917,0.00216030092592593,1,NA,"NO",280
"281",2016,"Q2","OTM_DEF_32-69_0_0","10<24m","27.4.a",3.87675649123264,0.0117131558641975,1,NA,"NO",281
"282",2016,"Q2","OTM_DEF_32-69_0_0","24<40m","27.3.a.20",3735.72200416667,5.07916666666667,1,NA,"NO",282
"283",2016,"Q2","OTM_DEF_32-69_0_0","24<40m","27.4.a",680406.464770949,971.911111111111,3,NA,"NO",283
"284",2016,"Q2","OTM_DEF_32-69_0_0","24<40m","27.4.b",5275.94884754167,4.48611111111111,1,NA,"NO",284
"285",2016,"Q2","OTM_DEF_40-54_0_0","=40m","27.6.a",21361.493309826,4.55471739969136,9,NA,"NO",285
"286",2016,"Q2","OTM_SPF_16-31_0_0","=40m","27.4.b",3.4793642817284,0.000869598765432099,1,NA,"NO",286
"287",2016,"Q2","OTM_SPF_32-69_0_0","10<24m","27.3.a.20",0.636155558680556,0.00192206790123457,1,NA,"NO",287
"288",2016,"Q2","OTM_SPF_32-69_0_0","24<40m","27.4.a",12439.7142151736,17.8034722222222,1,NA,"NO",288
"289",2016,"Q2","PS_DEF_>0_0_0","=40m","27.6.a",16.0175337777778,0.00518518518518519,1,NA,"NO",289
"290",2016,"Q2","PS_SPF_>0_0_0","=40m","27.4.a",6875.63423027234,1.48993055555556,9,NA,"NO",290
"291",2016,"Q2","PS_SPF_>0_0_0","=40m","27.4.b",5.59183545277778,0.00186342592592593,1,NA,"NO",291
"292",2016,"Q2","PS_SPF_>0_0_0","24<40m","27.4.a",490.192274889954,0.815972222222222,8,NA,"NO",292
"293",2016,"Q2","PS_SPF_16-31_0_0","24<40m","27.4.a",2.13054651298611,0.00204861111111111,1,NA,"NO",293
"294",2016,"Q2","PS_SPF_32-69_0_0","=40m","27.4.a",72.12027381875,0.0187847222222222,1,NA,"NO",294
"295",2016,"Q2","PS_SPF_32-69_0_0","24<40m","27.4.a",0.435829977459491,0.000685763888888889,2,NA,"NO",295
"296",2016,"Q2","PTB_CRU_>=120_0_0","10<24m","27.3.a.20",10087.9408397778,15.5861111111111,1,NA,"NO",296
"297",2016,"Q2","PTB_CRU_>=120_0_0","24<40m","27.4.b",0.960234805555556,0.00163194444444444,1,NA,"NO",297
"298",2016,"Q2","PTB_CRU_32-69_0_0","24<40m","27.4.a",91910.6110086111,127.513888888889,1,NA,"NO",298
"299",2016,"Q2","PTB_DEF_>=120_0_0","=40m","27.4.a",1528.635804771,0.968032407407407,1,NA,"NO",299
"300",2016,"Q2","PTB_DEF_>=120_0_0","=40m","27.4.b",7.23761661791667,0.00458333333333333,1,NA,"NO",300
"301",2016,"Q2","PTB_DEF_>=120_0_0","10<24m","27.3.a.20",28313.1157271111,43.7444444444444,1,NA,"NO",301
"302",2016,"Q2","PTB_DEF_>=120_0_0","10<24m","27.4.a",70202.9709394445,108.465277777778,1,NA,"NO",302
"303",2016,"Q2","PTB_DEF_>=120_0_0","10<24m","27.4.b",6731.286848,10.4,1,NA,"NO",303
"304",2016,"Q2","PTB_DEF_>=120_0_0","24<40m","27.4.a",NA,NA,3,NA,"NO",304
"305",2016,"Q2","PTB_DEF_>=120_0_0","24<40m","27.4.b",77.0528842418982,0.110949074074074,2,NA,"NO",305
"306",2016,"Q2","PTB_DEF_32-69_0_0","24<40m","27.3.a.20",239333.489159625,332.04375,1,NA,"NO",306
"307",2016,"Q2","PTB_DEF_32-69_0_0","24<40m","27.4.a",14336.6938269722,19.8902777777778,1,NA,"NO",307
"308",2016,"Q2","PTB_SPF_>=120_0_0","10<24m","27.4.a",134.392011722222,0.207638888888889,1,NA,"NO",308
"309",2016,"Q2","PTB_SPF_>=120_0_0","24<40m","27.4.a",8058.49070739444,11.2086689814815,3,NA,"NO",309
"310",2016,"Q2","PTB_SPF_>=120_0_0","24<40m","27.4.b",512.61249771713,0.733530092592593,2,NA,"NO",310
"311",2016,"Q2","PTB_SPF_32-69_0_0","24<40m","27.4.a",1345.47283733333,1.86666666666667,1,NA,"NO",311
"312",2016,"Q2","PTM_DEF_<16_0_0","=40m","27.4.a",203.204753348148,0.0360416666666667,2,NA,"NO",312
"313",2016,"Q2","PTM_DEF_<16_0_0","=40m","27.4.b",4010.77534787772,0.808136574074074,4,NA,"NO",313
"314",2016,"Q2","PTM_DEF_<16_0_0","=40m","27.4.c",1778.62045675,0.395138888888889,1,NA,"NO",314
"315",2016,"Q2","PTM_DEF_>=120_0_0","=40m","27.4.a",243.874102451389,0.0789467592592593,1,NA,"NO",315
"316",2016,"Q2","PTM_DEF_>=120_0_0","=40m","27.4.b",5122.95484027778,0.819444444444444,1,NA,"NO",316
"317",2016,"Q2","PTM_DEF_16-31_0_0","=40m","27.3.a.20",256.145188197917,0.0519791666666667,1,NA,"NO",317
"318",2016,"Q2","PTM_DEF_16-31_0_0","=40m","27.4.b",12809.3841847847,2.08429398148148,6,NA,"NO",318
"319",2016,"Q2","PTM_DEF_16-31_0_0","=40m","27.6.a",1.60039134259259,0.000543981481481481,1,NA,"NO",319
"320",2016,"Q2","PTM_DEF_32-39_0_0","=40m","27.6.a",4946.54405160531,1.22799016203704,4,NA,"NO",320
"321",2016,"Q2","PTM_DEF_32-69_0_0","=40m","27.3.a.20",34.9055567083333,0.00775462962962963,1,NA,"NO",321
"322",2016,"Q2","PTM_DEF_32-69_0_0","=40m","27.4.a",9556.20550426417,2.49840277777778,9,NA,"NO",322
"323",2016,"Q2","PTM_DEF_32-69_0_0","=40m","27.4.b",3732.01488490139,0.594143518518519,6,NA,"NO",323
"324",2016,"Q2","PTM_DEF_32-69_0_0","=40m","27.4.c",2560.47632427778,0.390277777777778,1,NA,"NO",324
"325",2016,"Q2","PTM_DEF_32-69_0_0","24<40m","27.3.a.20",58099.82413125,78.99375,1,NA,"NO",325
"326",2016,"Q2","PTM_DEF_32-69_0_0","24<40m","27.4.a",11719.4614965278,14.8965277777778,2,NA,"NO",326
"327",2016,"Q2","PTM_DEF_32-69_0_0","24<40m","27.4.b",608.318964583333,0.827083333333333,1,NA,"NO",327
"328",2016,"Q2","PTM_DEF_40-54_0_0","=40m","27.6.a",23221.1816723246,6.62528935185185,17,NA,"NO",328
"329",2016,"Q2","PTM_DEF_55-64_0_0","=40m","27.6.a",491.910754683102,0.10181712962963,3,NA,"NO",329
"330",2016,"Q2","PTM_SPF_>0_0_0","=40m","27.4.b",8.01149095925926,0.00200231481481481,1,NA,"NO",330
"331",2016,"Q2","PTM_SPF_32-69_0_0","=40m","27.4.a",149.602114016782,0.0568865740740741,2,NA,"NO",331
"332",2016,"Q2","SPR_DEF_>0_0_0","24<40m","27.4.a",1420.37625979861,3.21862268518519,1,NA,"NO",332
"333",2016,"Q2","SPR_DEF_>0_0_0","24<40m","27.4.b",50.4225425555556,0.114259259259259,1,NA,"NO",333
"334",2016,"Q2","SSC_DEF_>=120_0_0","10<24m","27.4.a",5312.601214375,11.1125,1,NA,"NO",334
"335",2016,"Q2","SSC_DEF_>=120_0_0","10<24m","27.4.b",5875.66655993056,12.2902777777778,1,NA,"NO",335
"336",2016,"Q2","SSC_DEF_>=120_0_0","24<40m","27.4.a",23889.5642518819,34.5467361111111,2,NA,"NO",336
"337",2017,"Q2","DRB_CRU_>0_0_0",NA,"27.4.a",NA,7.9003125,1,NA,"NO",337
"338",2017,"Q2","FPO_CRU_>0_0_0","10<24m","27.4.a",10542.1523333333,23.8888888888889,1,NA,"NO",338
"339",2017,"Q2","FPO_DEF_>0_0_0","10<24m","27.3.a.20",19674.1896394444,66.8736111111111,1,NA,"NO",339
"340",2017,"Q2","FPO_DEF_>0_0_0","10<24m","27.4.b",335317.467289722,1139.76180555556,1,NA,"NO",340
"341",2017,"Q2","GNC_DEF_>0_0_0","24<40m","27.4.a",106760.948734444,181.443055555556,1,NA,"NO",341
"342",2017,"Q2","GNS_CRU_120-219_0_0","=40m","27.4.a",57.2054777777778,0.0388888888888889,1,NA,"NO",342
"343",2017,"Q2","GNS_CRU_120-219_0_0","24<40m","27.4.a",35.1915840972222,0.0368055555555556,1,NA,"NO",343
"344",2017,"Q2","GNS_CRU_71-89_0_0","=40m","27.4.a",13.1981209444444,0.0118055555555556,1,NA,"NO",344
"345",2017,"Q2","GNS_DEF_10-30_0_0","24<40m","27.4.a",2297.28260399653,4.17013888888889,1,NA,"NO",345
"346",2017,"Q2","GNS_DEF_100-119_0_0","=40m","27.4.a",423.8772674375,0.320173611111111,1,NA,"NO",346
"347",2017,"Q2","GNS_DEF_100-119_0_0","24<40m","27.4.a",2.02262225,0.00277777777777778,1,NA,"NO",347
"348",2017,"Q2","GNS_DEF_120-219_0_0","=40m","27.4.a",7245.27806583333,5.47430555555556,2,NA,"NO",348
"349",2017,"Q2","GNS_DEF_120-219_0_0","10<24m","27.4.a",87873.3415651292,165.477083333333,1,NA,"NO",349
"350",2017,"Q2","GNS_DEF_120-219_0_0","10<24m","27.4.b",16385.9717865639,30.8569444444444,1,NA,"NO",350
"351",2017,"Q2","GNS_DEF_120-219_0_0","24<40m","27.4.a",468121.375269775,797.835416666667,3,NA,"NO",351
"352",2017,"Q2","GNS_DEF_120-219_0_0","24<40m","27.4.b",50606.5143505625,69.5006944444444,1,NA,"NO",352
"353",2017,"Q2","GNS_DEF_71-89_0_0","=40m","27.4.a",955.106743083333,0.721759259259259,2,NA,"NO",353
"354",2017,"Q2","GNS_DEF_71-89_0_0","10<24m","27.4.a",6653.73562913472,12.5298611111111,1,NA,"NO",354
"355",2017,"Q2","GNS_DEF_71-89_0_0","10<24m","27.4.b",8295.50423861806,15.6215277777778,1,NA,"NO",355
"356",2017,"Q2","GNS_DEF_71-89_0_0","24<40m","27.4.a",218406.545202051,323.735983796296,6,NA,"NO",356
"357",2017,"Q2","GNS_DEF_71-89_0_0","24<40m","27.4.b",77201.46866025,106.025,1,NA,"NO",357
"358",2017,"Q2","GNS_DEF_90-99_0_0","10<24m","27.4.a",27581.1226056778,51.9388888888889,1,NA,"NO",358
"359",2017,"Q2","GNS_DEF_90-99_0_0","10<24m","27.4.b",30502.1579057042,57.4395833333333,1,NA,"NO",359
"360",2017,"Q2","GNS_DEF_90-99_0_0","24<40m","27.4.a",368378.678022681,642.396527777778,3,NA,"NO",360
"361",2017,"Q2","GNS_DEF_90-99_0_0","24<40m","27.4.b",102272.20089126,151.407638888889,2,NA,"NO",361
"362",2017,"Q2","GNS_SPF_71-89_0_0","24<40m","27.4.a",9805.672668,13.4666666666667,1,NA,"NO",362
"363",2017,"Q2","GNS_SPF_90-99_0_0","24<40m","27.4.a",22417.2280523125,30.7868055555556,1,NA,"NO",363
"364",2017,"Q2","LLS_DEF_0_0_0","=40m","27.4.a",628248.371680572,450.767634452161,10,NA,"NO",364
"365",2017,"Q2","LLS_DEF_0_0_0","=40m","27.4.b",20.1853614444444,0.0180555555555556,1,NA,"NO",365
"366",2017,"Q2","LLS_DEF_0_0_0","=40m","27.6.a",394434.78627084,340.927581018519,6,NA,"NO",366
"367",2017,"Q2","LLS_DEF_0_0_0","10<24m","27.3.a.20",4539.25466166667,15.4291666666667,1,NA,"NO",367
"368",2017,"Q2","LLS_DEF_0_0_0","10<24m","27.4.a",52154.0806340358,101.51829378858,3,NA,"NO",368
"369",2017,"Q2","LLS_DEF_0_0_0","10<24m","27.4.b",84807.8476215813,205.153680555556,3,NA,"NO",369
"370",2017,"Q2","LLS_DEF_0_0_0","24<40m","27.4.a",9656.86469711066,14.3444791666667,2,NA,"NO",370
"371",2017,"Q2","LLS_DEF_0_0_0","24<40m","27.6.a",67043.1973630394,120.637916666667,2,NA,"NO",371
"372",2017,"Q2","MIS_MIS_0_0_0","=40m","27.3.a.20",39338.479581527,11.7782638888889,8,NA,"NO",372
"373",2017,"Q2","MIS_MIS_0_0_0","=40m","27.4.a",329078.420129321,139.745109182099,95,NA,"NO",373
"374",2017,"Q2","MIS_MIS_0_0_0","=40m","27.4.b",9330.8611385503,2.75941300154321,10,NA,"NO",374
"375",2017,"Q2","MIS_MIS_0_0_0","=40m","27.6.a",194.389576502431,0.0990381944444444,2,NA,"NO",375
"376",2017,"Q2","MIS_MIS_0_0_0","10<24m","27.3.a.20",101615.284936906,220.084016203704,5,NA,"NO",376
"377",2017,"Q2","MIS_MIS_0_0_0","10<24m","27.4.a",30774.381302091,62.4694527391975,13,NA,"NO",377
"378",2017,"Q2","MIS_MIS_0_0_0","10<24m","27.4.b",29492.9267786863,92.0059490740741,3,NA,"NO",378
"379",2017,"Q2","MIS_MIS_0_0_0","24<40m","27.3.a.20",212662.859153522,299.469444444444,6,NA,"NO",379
"380",2017,"Q2","MIS_MIS_0_0_0","24<40m","27.4.a",629323.860080357,837.68731558642,52,NA,"NO",380
"381",2017,"Q2","MIS_MIS_0_0_0","24<40m","27.4.b",6780.6664121125,9.41677083333333,2,NA,"NO",381
"382",2017,"Q2","OTB_CRU_<16_0_0","=40m","27.4.a",5921.56748618009,1.98935185185185,2,NA,"NO",382
"383",2017,"Q2","OTB_CRU_>=120_0_0","=40m","27.4.a",346347.861132699,102.001671682099,9,NA,"NO",383
"384",2017,"Q2","OTB_CRU_>=120_0_0","10<24m","27.3.a.20",53425.0338633251,105.11995775463,7,NA,"NO",384
"385",2017,"Q2","OTB_CRU_>=120_0_0","10<24m","27.4.a",11.5251161010417,0.0639583333333333,1,NA,"NO",385
"386",2017,"Q2","OTB_CRU_>=120_0_0","24<40m","27.3.a.20",142344.490464031,250.703472222222,3,NA,"NO",386
"387",2017,"Q2","OTB_CRU_>=120_0_0","24<40m","27.4.a",5344.65275404358,4.47934027777778,3,NA,"NO",387
"388",2017,"Q2","OTB_CRU_16-31_0_0","=40m","27.3.a.20",70.6523403979167,0.130694444444444,1,NA,"NO",388
"389",2017,"Q2","OTB_CRU_16-31_0_0","=40m","27.4.a",254762.555678207,87.5912037037037,5,NA,"NO",389
"390",2017,"Q2","OTB_CRU_16-31_0_0","10<24m","27.3.a.20",93996.3891276042,196.614583333333,1,NA,"NO",390
"391",2017,"Q2","OTB_CRU_32-69_0_0","=40m","27.3.a.20",41.7957522013889,0.0773148148148148,1,NA,"NO",391
"392",2017,"Q2","OTB_CRU_32-69_0_0","=40m","27.4.a",154513.651755127,52.2458217592593,3,NA,"NO",392
"393",2017,"Q2","OTB_CRU_32-69_0_0","10<24m","27.3.a.20",NA,973.736942322531,19,NA,"NO",393
"394",2017,"Q2","OTB_CRU_32-69_0_0","10<24m","27.4.a",2291.0519626916,4.94276736111111,4,NA,"NO",394
"395",2017,"Q2","OTB_CRU_32-69_0_0","24<40m","27.3.a.20",327393.003909129,445.181055555556,3,NA,"NO",395
"396",2017,"Q2","OTB_CRU_32-69_0_0","24<40m","27.4.a",299490.56613673,410.794826388889,5,NA,"NO",396
"397",2017,"Q2","OTB_CRU_32-69_0_0",NA,"27.4.a",NA,0.00320601851851852,1,NA,"NO",397
"398",2017,"Q2","OTB_CRU_70-89_0_0","10<24m","27.3.a.20",552.186089513889,1.97569444444444,1,NA,"NO",398
"399",2017,"Q2","OTB_CRU_90-99_0_0","10<24m","27.3.a.20",13258.5366114629,52.2375694444444,4,NA,"NO",399
"400",2017,"Q2","OTB_DEF_<16_0_0","=40m","27.4.a",12635.8406844823,3.7033018904321,11,NA,"NO",400
"401",2017,"Q2","OTB_DEF_<16_0_0","=40m","27.4.b",34855.5581077419,12.8321880787037,15,NA,"NO",401
"402",2017,"Q2","OTB_DEF_<16_0_0","=40m","27.6.a",0.371639812997685,0.000114969135802469,1,NA,"NO",402
"403",2017,"Q2","OTB_DEF_<16_0_0","24<40m","27.4.a",544.984328472222,0.740972222222222,1,NA,"NO",403
"404",2017,"Q2","OTB_DEF_<16_0_0","24<40m","27.4.b",6853.22798533125,6.58194444444444,2,NA,"NO",404
"405",2017,"Q2","OTB_DEF_>=120_0_0","=40m","27.4.a",235228.445695323,71.2847069830247,30,NA,"NO",405
"406",2017,"Q2","OTB_DEF_>=120_0_0","=40m","27.4.b",11650.6350834737,4.66650462962963,4,NA,"NO",406
"407",2017,"Q2","OTB_DEF_>=120_0_0","=40m","27.6.a",NA,NA,8,NA,"NO",407
"408",2017,"Q2","OTB_DEF_>=120_0_0","10<24m","27.3.a.20",61808.0558728162,229.056319444444,3,NA,"NO",408
"409",2017,"Q2","OTB_DEF_>=120_0_0","10<24m","27.4.a",61112.7887617561,125.320821759259,7,NA,"NO",409
"410",2017,"Q2","OTB_DEF_>=120_0_0","10<24m","27.4.b",1392.391544375,2.9125,1,NA,"NO",410
"411",2017,"Q2","OTB_DEF_>=120_0_0","24<40m","27.3.a.20",7715.292572625,10.5958333333333,1,NA,"NO",411
"412",2017,"Q2","OTB_DEF_>=120_0_0","24<40m","27.4.a",512341.225851292,752.754699074074,11,NA,"NO",412
"413",2017,"Q2","OTB_DEF_>=120_0_0","24<40m","27.4.b",43296.9337523646,60.0594097222222,4,NA,"NO",413
"414",2017,"Q2","OTB_DEF_>0_0_0","10<24m","27.4.a",6462.63562298611,13.5180555555556,1,NA,"NO",414
"415",2017,"Q2","OTB_DEF_>0_0_0","10<24m","27.4.b",2426.89131840278,5.07638888888889,1,NA,"NO",415
"416",2017,"Q2","OTB_DEF_16-31_0_0","=40m","27.3.a.20",334.340479451389,0.0678472222222222,1,NA,"NO",416
"417",2017,"Q2","OTB_DEF_16-31_0_0","=40m","27.4.a",86761.9367728043,31.677466242284,13,NA,"NO",417
"418",2017,"Q2","OTB_DEF_16-31_0_0","=40m","27.4.b",15833.6551715157,4.88568287037037,12,NA,"NO",418
"419",2017,"Q2","OTB_DEF_16-31_0_0","=40m","27.6.a",562.853378829861,0.131736111111111,2,NA,"NO",419
"420",2017,"Q2","OTB_DEF_16-31_0_0","10<24m","27.3.a.20",19194.1182053542,62.5305555555556,2,NA,"NO",420
"421",2017,"Q2","OTB_DEF_16-31_0_0","10<24m","27.4.a",29.85115054511,0.0624403935185185,1,NA,"NO",421
"422",2017,"Q2","OTB_DEF_16-31_0_0","24<40m","27.4.a",1025171.78906204,897.465972222222,2,NA,"NO",422
"423",2017,"Q2","OTB_DEF_16-31_0_0","24<40m","27.4.b",15991.4000681708,14.0472222222222,2,NA,"NO",423
"424",2017,"Q2","OTB_DEF_32-39_0_0","=40m","27.6.a",64.4157515393519,0.0149074074074074,1,NA,"NO",424
"425",2017,"Q2","OTB_DEF_32-69_0_0","=40m","27.4.a",15906.8948680022,9.70195138888889,9,NA,"NO",425
"426",2017,"Q2","OTB_DEF_32-69_0_0","=40m","27.4.b",435.633078248032,0.200219907407407,2,NA,"NO",426
"427",2017,"Q2","OTB_DEF_32-69_0_0","10<24m","27.3.a.20",121807.051192053,329.987976080247,17,NA,"NO",427
"428",2017,"Q2","OTB_DEF_32-69_0_0","10<24m","27.4.a",918319.19093791,1799.14047453704,7,NA,"NO",428
"429",2017,"Q2","OTB_DEF_32-69_0_0","24<40m","27.3.a.20",767792.811081251,1149.09703607253,7,NA,"NO",429
"430",2017,"Q2","OTB_DEF_32-69_0_0","24<40m","27.4.a",1137460.75755935,1590.2184527392,15,NA,"NO",430
"431",2017,"Q2","OTB_DEF_32-69_0_0","24<40m","27.4.b",6499.60210918403,8.78402777777778,4,NA,"NO",431
"432",2017,"Q2","OTB_DEF_32-89_0_0","10<24m","27.3.c.22",0.0102576856097608,3.80015432098765e-05,1,NA,"NO",432
